prize,security_code,manual_code
0,T00012400100001770638058534888,8058534888
0,T00012400100001770647550739942,7550739942
0,T00012400100001770650290653669,0290653669
10,T00012400100001770663749766845,3749766845
0,T00012400100001770677502084915,7502084915
0,T00012400100001770688108035490,8108035490
0,T00012400100001770693270581394,3270581394
0,T00012400100001770705958358575,5958358575
0,T00012400100001770711534257272,1534257272
0,T00012400100001770721492226540,1492226540
10,T00012400100001770738399186234,8399186234
0,T00012400100001770746809640100,6809640100
0,T00012400100001770751302990403,1302990403
0,T00012400100001770766042061579,6042061579
0,T00012400100001770775578528844,5578528844
0,T00012400100001770785822750278,5822750278
10,T00012400100001770799099186359,9099186359
0,T00012400100001770803982971286,3982971286
0,T00012400100001770811505648033,1505648033
0,T00012400100001770826095326664,6095326664
0,T00012400100001770838563886577,8563886577
0,T00012400100001770848308534932,8308534932
20,T00012400100001770851555851187,1555851187
0,T00012400100001770869825038383,9825038383
20,T00012400100001770878166562299,8166562299
0,T00012400100001770889663243392,9663243392
0,T00012400100001770894370264152,4370264152
0,T00012400100001770907561571286,7561571286
0,T00012400100001770910641355108,0641355108
0,T00012400100001770922895408844,2895408844
0,T00012400100001770939883562477,9883562477
10,T00012400100001770946258110938,6258110938
0,T00012400100001770955723265545,5723265545
0,T00012400100001770960349505249,0349505249
0,T00012400100001770977262407167,7262407167
0,T00012400100001770981349268026,1349268026
10,T00012400100001770999881584068,9881584068
0,T00012400100001771002146259454,2146259454
0,T00012400100001780011584364421,1584364421
0,T00012400100001780020406869243,0406869243
0,T00012400100001780031669500367,1669500367
10,T00012400100001780041543629633,1543629633
0,T00012400100001780053312155819,3312155819
10,T00012400100001780067195054628,7195054628
0,T00012400100001780070682905839,0682905839
0,T00012400100001780082424164030,2424164030
0,T00012400100001780096482812764,6482812764
0,T00012400100001780100551542651,0551542651
0,T00012400100001780117628501554,7628501554
0,T00012400100001780129973084301,9973084301
10,T00012400100001780130280230655,0280230655
0,T00012400100001780149607150963,9607150963
0,T00012400100001780153549294832,3549294832
0,T00012400100001780165526405689,5526405689
0,T00012400100001780176201455207,6201455207
20,T00012400100001780180762347900,0762347900
0,T00012400100001780197664205159,7664205159
0,T00012400100001780202030318129,2030318129
0,T00012400100001780210159898009,0159898009
0,T00012400100001780228835152552,8835152552
0,T00012400100001780233329373965,3329373965
10,T00012400100001780248479013084,8479013084
0,T00012400100001780256070022799,6070022799
0,T00012400100001780260045145448,0045145448
10,T00012400100001780277776357969,7776357969
0,T00012400100001780282408720518,2408720518
0,T00012400100001780294488593604,4488593604
0,T00012400100001780307564944739,7564944739
0,T00012400100001780314088681577,4088681577
0,T00012400100001780326861312689,6861312689
0,T00012400100001780338585405479,8585405479
10,T00012400100001780344556564932,4556564932
0,T00012400100001780353910225683,3910225683
10,T00012400100001780366251316302,6251316302
0,T00012400100001780371953332425,1953332425
0,T00012400100001780389199419389,9199419389
0,T00012400100001780393417904690,3417904690
0,T00012400100001780401657131085,1657131085
20,T00012400100001780414330940577,4330940577
0,T00012400100001780426429361669,6429361669
0,T00012400100001780433886629508,3886629508
0,T00012400100001780444395178049,4395178049
0,T00012400100001780458295107019,8295107019
0,T00012400100001780466106883240,6106883240
0,T00012400100001780470532575224,0532575224
50,T00012400100001780482304290168,2304290168
0,T00012400100001780499168134065,9168134065
0,T00012400100001780505336742437,5336742437
200,T00012400100001780515944024554,5944024554
0,T00012400100001780521896425171,1896425171
0,T00012400100001780539970821609,9970821609
20,T00012400100001780543066016043,3066016043
0,T00012400100001780554688243767,4688243767
0,T00012400100001780562842811791,2842811791
0,T00012400100001780574810621183,4810621183
0,T00012400100001780582198944174,2198944174
0,T00012400100001780594175279586,4175279586
100,T00012400100001780603933850775,3933850775
10,T00012400100001780610237517786,0237517786
0,T00012400100001780629216953472,9216953472
0,T00012400100001780635330502272,5330502272
0,T00012400100001780641860703276,1860703276
0,T00012400100001780652720691952,2720691952
0,T00012400100001780665294976290,5294976290
0,T00012400100001780672431292657,2431292657
20,T00012400100001780689080748668,9080748668
0,T00012400100001780692363710941,2363710941
0,T00012400100001780704984203421,4984203421
0,T00012400100001780712157662458,2157662458
0,T00012400100001780729762854603,9762854603
0,T00012400100001780737217126288,7217126288
0,T00012400100001780746155018678,6155018678
10,T00012400100001780758885349801,8885349801
0,T00012400100001780762986555614,2986555614
10,T00012400100001780778103561172,8103561172
0,T00012400100001780787117739512,7117739512
0,T00012400100001780794472296227,4472296227
0,T00012400100001780804979776573,4979776573
0,T00012400100001780818600183535,8600183535
0,T00012400100001780822088461602,2088461602
0,T00012400100001780838667030614,8667030614
10,T00012400100001780843691897576,3691897576
0,T00012400100001780855930035247,5930035247
0,T00012400100001780868085199767,8085199767
0,T00012400100001780870181508785,0181508785
0,T00012400100001780888903115459,8903115459
0,T00012400100001780897838998999,7838998999
20,T00012400100001780905690839971,5690839971
0,T00012400100001780919394644374,9394644374
0,T00012400100001780924062052953,4062052953
0,T00012400100001780939301393976,9301393976
10,T00012400100001780940702707805,0702707805
0,T00012400100001780953951776151,3951776151
0,T00012400100001780969704455943,9704455943
0,T00012400100001780975117386422,5117386422
0,T00012400100001780989130163555,9130163555
0,T00012400100001780999872970136,9872970136
20,T00012400100001781002808003247,2808003247
20,T00012400100001790016371935062,6371935062
0,T00012400100001790020944899410,0944899410
0,T00012400100001790031878738248,1878738248
0,T00012400100001790046726012233,6726012233
0,T00012400100001790053039553453,3039553453
10,T00012400100001790068669868213,8669868213
0,T00012400100001790077401292064,7401292064
0,T00012400100001790082712758371,2712758371
0,T00012400100001790093114456726,3114456726
0,T00012400100001790106824811268,6824811268
100,T00012400100001790110816476154,0816476154
0,T00012400100001790125389520528,5389520528
0,T00012400100001790133272631523,3272631523
0,T00012400100001790144884446703,4884446703
0,T00012400100001790158486164867,8486164867
10,T00012400100001790168398238666,8398238666
0,T00012400100001790176718858670,6718858670
0,T00012400100001790181744820207,1744820207
0,T00012400100001790197117507050,7117507050
0,T00012400100001790206755989841,6755989841
0,T00012400100001790215015147752,5015147752
20,T00012400100001790228951005187,8951005187
0,T00012400100001790235538997037,5538997037
0,T00012400100001790241084507301,1084507301
0,T00012400100001790257330030628,7330030628
0,T00012400100001790266560890507,6560890507
0,T00012400100001790278567640700,8567640700
0,T00012400100001790283145644340,3145644340
10,T00012400100001790290812344645,0812344645
0,T00012400100001790307408232673,7408232673
0,T00012400100001790315261191219,5261191219
10,T00012400100001790328612941214,8612941214
0,T00012400100001790335105243645,5105243645
0,T00012400100001790344598527719,4598527719
0,T00012400100001790352771334967,2771334967
0,T00012400100001790364729555462,4729555462
0,T00012400100001790378360005398,8360005398
0,T00012400100001790384265654202,4265654202
20,T00012400100001790395760438101,5760438101
0,T00012400100001790406871701208,6871701208
10,T00012400100001790412152155433,2152155433
0,T00012400100001790420330922843,0330922843
0,T00012400100001790438631456535,8631456535
0,T00012400100001790440352574986,0352574986
0,T00012400100001790451107769333,1107769333
0,T00012400100001790460389045080,0389045080
0,T00012400100001790475865794554,5865794554
0,T00012400100001790480663611030,0663611030
10,T00012400100001790494540011792,4540011792
0,T00012400100001790506861291695,6861291695
0,T00012400100001790515624826317,5624826317
0,T00012400100001790521713841164,1713841164
10,T00012400100001790538419563474,8419563474
0,T00012400100001790549921347978,9921347978
0,T00012400100001790558089387159,8089387159
0,T00012400100001790564649514398,4649514398
0,T00012400100001790570806339347,0806339347
0,T00012400100001790584615405590,4615405590
0,T00012400100001790598130424868,8130424868
10,T00012400100001790600765335250,0765335250
10,T00012400100001790619378482779,9378482779
0,T00012400100001790624525498273,4525498273
0,T00012400100001790637364425800,7364425800
0,T00012400100001790648838289030,8838289030
0,T00012400100001790655181068155,5181068155
0,T00012400100001790667163091852,7163091852
0,T00012400100001790678602823632,8602823632
50,T00012400100001790684461246359,4461246359
0,T00012400100001790693366332469,3366332469
0,T00012400100001790709347844233,9347844233
0,T00012400100001790716868947223,6868947223
0,T00012400100001790723687852663,3687852663
0,T00012400100001790737295456338,7295456338
10,T00012400100001790741107661878,1107661878
0,T00012400100001790757262848826,7262848826
0,T00012400100001790762171649905,2171649905
0,T00012400100001790772632702411,2632702411
0,T00012400100001790782081819889,2081819889
10,T00012400100001790795833740082,5833740082
200,T00012400100001790800801827889,0801827889
0,T00012400100001790817549925051,7549925051
10,T00012400100001790826487368876,6487368876
0,T00012400100001790833446317666,3446317666
0,T00012400100001790848626066227,8626066227
0,T00012400100001790850516938550,0516938550
0,T00012400100001790866936161221,6936161221
0,T00012400100001790875324801641,5324801641
20,T00012400100001790887534054402,7534054402
0,T00012400100001790899598955184,9598955184
0,T00012400100001790900737296162,0737296162
0,T00012400100001790913870272673,3870272673
20,T00012400100001790924475536213,4475536213
0,T00012400100001790931636672319,1636672319
0,T00012400100001790947340924664,7340924664
0,T00012400100001790952733392124,2733392124
0,T00012400100001790962888962647,2888962647
0,T00012400100001790971811323962,1811323962
0,T00012400100001790983566486452,3566486452
0,T00012400100001790999752202302,9752202302
20,T00012400100001791000519319255,0519319255
10,T00012400100001800015851859433,5851859433
0,T00012400100001800020511706841,0511706841
0,T00012400100001800039791988026,9791988026
0,T00012400100001800041482456109,1482456109
0,T00012400100001800053266679347,3266679347
0,T00012400100001800066398859303,6398859303
0,T00012400100001800070980418339,0980418339
10,T00012400100001800086611494900,6611494900
0,T00012400100001800096982617227,6982617227
0,T00012400100001800107088967690,7088967690
0,T00012400100001800118157732220,8157732220
10,T00012400100001800120602817512,0602817512
0,T00012400100001800131231764666,1231764666
0,T00012400100001800144610406130,4610406130
0,T00012400100001800151085633977,1085633977
0,T00012400100001800162731005705,2731005705
0,T00012400100001800176051588872,6051588872
10,T00012400100001800185905641978,5905641978
0,T00012400100001800194218456444,4218456444
0,T00012400100001800206837357314,6837357314
0,T00012400100001800215551611064,5551611064
10,T00012400100001800224039257366,4039257366
0,T00012400100001800237909637721,7909637721
0,T00012400100001800246046749461,6046749461
0,T00012400100001800258333252987,8333252987
0,T00012400100001800261276719057,1276719057
0,T00012400100001800275853512084,5853512084
0,T00012400100001800288605765120,8605765120
10,T00012400100001800291831628652,1831628652
0,T00012400100001800302494953966,2494953966
0,T00012400100001800316888503545,6888503545
20,T00012400100001800327032283013,7032283013
0,T00012400100001800331093157145,1093157145
0,T00012400100001800349097059734,9097059734
0,T00012400100001800351237864991,1237864991
0,T00012400100001800368095316651,8095316651
0,T00012400100001800372719284061,2719284061
0,T00012400100001800385842543230,5842543230
20,T00012400100001800391266150897,1266150897
0,T00012400100001800407851194718,7851194718
50,T00012400100001800410297846084,0297846084
0,T00012400100001800421370476819,1370476819
0,T00012400100001800430758915237,0758915237
0,T00012400100001800443637375399,3637375399
0,T00012400100001800453361167431,3361167431
10,T00012400100001800460869751463,0869751463
0,T00012400100001800475172343945,5172343945
0,T00012400100001800487712949323,7712949323
0,T00012400100001800493553402903,3553402903
0,T00012400100001800503293060909,3293060909
0,T00012400100001800515463072534,5463072534
0,T00012400100001800522593180958,2593180958
0,T00012400100001800539629239971,9629239971
200,T00012400100001800547452585695,7452585695
20,T00012400100001800557771506352,7771506352
10,T00012400100001800564279943350,4279943350
0,T00012400100001800575824264251,5824264251
0,T00012400100001800587678858860,7678858860
0,T00012400100001800590886230180,0886230180
0,T00012400100001800603262741782,3262741782
0,T00012400100001800612599562065,2599562065
0,T00012400100001800629598385435,9598385435
0,T00012400100001800636076683619,6076683619
100,T00012400100001800641589952734,1589952734
0,T00012400100001800650860089535,0860089535
0,T00012400100001800663749821840,3749821840
0,T00012400100001800678605105513,8605105513
0,T00012400100001800682618585515,2618585515
0,T00012400100001800695988498168,5988498168
10,T00012400100001800701559844661,1559844661
0,T00012400100001800717953146586,7953146586
0,T00012400100001800722380023210,2380023210
10,T00012400100001800738282347662,8282347662
0,T00012400100001800744295109183,4295109183
0,T00012400100001800751423188016,1423188016
0,T00012400100001800766844583354,6844583354
0,T00012400100001800776742024044,6742024044
20,T00012400100001800783898195254,3898195254
0,T00012400100001800797972033238,7972033238
0,T00012400100001800807186089956,7186089956
0,T00012400100001800810703121748,0703121748
0,T00012400100001800828409400327,8409400327
0,T00012400100001800832004034514,2004034514
0,T00012400100001800841948410546,1948410546
10,T00012400100001800855481938378,5481938378
0,T00012400100001800862480792828,2480792828
0,T00012400100001800874596583773,4596583773
10,T00012400100001800887126886302,7126886302
0,T00012400100001800897936750739,7936750739
0,T00012400100001800903422956709,3422956709
20,T00012400100001800910835895981,0835895981
0,T00012400100001800929314705851,9314705851
0,T00012400100001800932310499472,2310499472
0,T00012400100001800946382295014,6382295014
0,T00012400100001800956822543547,6822543547
20,T00012400100001800962869516538,2869516538
0,T00012400100001800979043704035,9043704035
0,T00012400100001800985192684164,5192684164
0,T00012400100001800991740065780,1740065780
0,T00012400100001801005429449866,5429449866
0,T00012400100001810018818685837,8818685837
0,T00012400100001810025380155108,5380155108
0,T00012400100001810031059680489,1059680489
0,T00012400100001810046111776577,6111776577
100,T00012400100001810055177383107,5177383107
10,T00012400100001810065108821077,5108821077
0,T00012400100001810071683697716,1683697716
0,T00012400100001810081029039849,1029039849
0,T00012400100001810097504253944,7504253944
0,T00012400100001810105735697635,5735697635
10,T00012400100001810115213059167,5213059167
0,T00012400100001810128968608730,8968608730
0,T00012400100001810135036249604,5036249604
0,T00012400100001810148511105221,8511105221
0,T00012400100001810150330690172,0330690172
0,T00012400100001810161872240608,1872240608
0,T00012400100001810175030122168,5030122168
10,T00012400100001810188488027110,8488027110
0,T00012400100001810192447754726,2447754726
0,T00012400100001810201735228143,1735228143
0,T00012400100001810212790867482,2790867482
0,T00012400100001810224777672699,4777672699
0,T00012400100001810238457412394,8457412394
0,T00012400100001810248385262217,8385262217
10,T00012400100001810251378037586,1378037586
0,T00012400100001810266324702046,6324702046
0,T00012400100001810278175248754,8175248754
0,T00012400100001810288424361039,8424361039
0,T00012400100001810298196878062,8196878062
10,T00012400100001810300742754146,0742754146
0,T00012400100001810311572323626,1572323626
0,T00012400100001810329496905035,9496905035
0,T00012400100001810330669899181,0669899181
10,T00012400100001810347490865464,7490865464
0,T00012400100001810351862174110,1862174110
0,T00012400100001810368295354542,8295354542
0,T00012400100001810371691208377,1691208377
0,T00012400100001810380250154306,0250154306
10,T00012400100001810391787311361,1787311361
200,T00012400100001810400206568161,0206568161
0,T00012400100001810412497640953,2497640953
0,T00012400100001810421481941606,1481941606
0,T00012400100001810431409779796,1409779796
0,T00012400100001810441812419678,1812419678
10,T00012400100001810458863787067,8863787067
0,T00012400100001810469392681029,9392681029
10,T00012400100001810475696304104,5696304104
0,T00012400100001810487378830604,7378830604
0,T00012400100001810498196059457,8196059457
0,T00012400100001810500178934918,0178934918
50,T00012400100001810517751934721,7751934721
0,T00012400100001810523583797635,3583797635
0,T00012400100001810539029959976,9029959976
0,T00012400100001810541107660851,1107660851
0,T00012400100001810552917900735,2917900735
0,T00012400100001810565352206967,5352206967
20,T00012400100001810571117346103,1117346103
0,T00012400100001810587556267573,7556267573
0,T00012400100001810594380225493,4380225493
0,T00012400100001810601220917998,1220917998
0,T00012400100001810612792800969,2792800969
0,T00012400100001810629564700644,9564700644
20,T00012400100001810634624871283,4624871283
0,T00012400100001810640540905077,0540905077
0,T00012400100001810653784734195,3784734195
0,T00012400100001810666913684481,6913684481
0,T00012400100001810672716111926,2716111926
0,T00012400100001810681711092390,1711092390
20,T00012400100001810698241791204,8241791204
0,T00012400100001810709545263353,9545263353
0,T00012400100001810716671537890,6671537890
0,T00012400100001810726940735603,6940735603
0,T00012400100001810730903892334,0903892334
0,T00012400100001810747302989060,7302989060
20,T00012400100001810758576080458,8576080458
0,T00012400100001810767656032242,7656032242
0,T00012400100001810776380810713,6380810713
0,T00012400100001810785527992222,5527992222
20,T00012400100001810793166314225,3166314225
0,T00012400100001810800561069734,0561069734
0,T00012400100001810814213290952,4213290952
0,T00012400100001810826759603028,6759603028
0,T00012400100001810837853189837,7853189837
10,T00012400100001810842409075603,2409075603
0,T00012400100001810857899076167,7899076167
0,T00012400100001810860357062898,0357062898
0,T00012400100001810877481383092,7481383092
0,T00012400100001810881357884417,1357884417
20,T00012400100001810892571451008,2571451008
0,T00012400100001810902716539572,2716539572
0,T00012400100001810916888761775,6888761775
0,T00012400100001810929926902787,9926902787
0,T00012400100001810935078189040,5078189040
10,T00012400100001810946213157907,6213157907
0,T00012400100001810954054470601,4054470601
0,T00012400100001810960378758986,0378758986
0,T00012400100001810975853155296,5853155296
0,T00012400100001810989584807145,9584807145
10,T00012400100001810992585850816,2585850816
0,T00012400100001811006341102648,6341102648
0,T00012400100001820011249470750,1249470750
10,T00012400100001820028141471386,8141471386
0,T00012400100001820030045067361,0045067361
0,T00012400100001820049126109043,9126109043
0,T00012400100001820051185871791,1185871791
0,T00012400100001820063716219743,3716219743
0,T00012400100001820075057707235,5057707235
0,T00012400100001820083665292249,3665292249
10,T00012400100001820090761142769,0761142769
0,T00012400100001820108780213355,8780213355
0,T00012400100001820117197817110,7197817110
0,T00012400100001820123353077357,3353077357
0,T00012400100001820132181086800,2181086800
20,T00012400100001820143586401999,3586401999
0,T00012400100001820154118600862,4118600862
0,T00012400100001820164086828685,4086828685
0,T00012400100001820179750607628,9750607628
0,T00012400100001820189437183881,9437183881
0,T00012400100001820190158647572,0158647572
20,T00012400100001820207675490090,7675490090
0,T00012400100001820213459644239,3459644239
0,T00012400100001820223869237593,3869237593
0,T00012400100001820231032193431,1032193431
0,T00012400100001820248913787496,8913787496
10,T00012400100001820253090189217,3090189217
0,T00012400100001820264461243136,4461243136
0,T00012400100001820277391124651,7391124651
10,T00012400100001820287022876861,7022876861
0,T00012400100001820296357476041,6357476041
0,T00012400100001820304101321312,4101321312
0,T00012400100001820317819766853,7819766853
10,T00012400100001820329740229350,9740229350
0,T00012400100001820334142908276,4142908276
0,T00012400100001820344314032050,4314032050
0,T00012400100001820359215734077,9215734077
0,T00012400100001820362745324262,2745324262
10,T00012400100001820372423450187,2423450187
0,T00012400100001820385469490303,5469490303
0,T00012400100001820391599507856,1599507856
0,T00012400100001820404643277809,4643277809
0,T00012400100001820413027842504,3027842504
0,T00012400100001820423703721100,3703721100
0,T00012400100001820430224431050,0224431050
0,T00012400100001820443095829893,3095829893
20,T00012400100001820452462539574,2462539574
0,T00012400100001820467506779151,7506779151
50,T00012400100001820477247741619,7247741619
0,T00012400100001820489392754740,9392754740
0,T00012400100001820497329936385,7329936385
0,T00012400100001820508308066040,8308066040
200,T00012400100001820512157090642,2157090642
0,T00012400100001820524769672861,4769672861
0,T00012400100001820531934331474,1934331474
20,T00012400100001820547676053656,7676053656
0,T00012400100001820550702698799,0702698799
0,T00012400100001820561206562170,1206562170
0,T00012400100001820574649317984,4649317984
0,T00012400100001820588882451931,8882451931
0,T00012400100001820591358703008,1358703008
10,T00012400100001820603273368213,3273368213
0,T00012400100001820614895190406,4895190406
0,T00012400100001820628618315866,8618315866
20,T00012400100001820636003749449,6003749449
0,T00012400100001820640498986706,0498986706
0,T00012400100001820650848034015,0848034015
10,T00012400100001820665824541807,5824541807
0,T00012400100001820676120304039,6120304039
0,T00012400100001820688236131995,8236131995
0,T00012400100001820691984441084,1984441084
0,T00012400100001820707989789514,7989789514
10,T00012400100001820719376605042,9376605042
0,T00012400100001820727587533207,7587533207
0,T00012400100001820735071599576,5071599576
0,T00012400100001820740873229166,0873229166
0,T00012400100001820758389714917,8389714917
100,T00012400100001820767645707364,7645707364
0,T00012400100001820775942940177,5942940177
0,T00012400100001820785994681924,5994681924
0,T00012400100001820791301703815,1301703815
0,T00012400100001820804675678132,4675678132
0,T00012400100001820818740616877,8740616877
10,T00012400100001820822169866881,2169866881
0,T00012400100001820837914410045,7914410045
0,T00012400100001820845102453014,5102453014
0,T00012400100001820852430286251,2430286251
0,T00012400100001820860553559290,0553559290
0,T00012400100001820871320575876,1320575876
0,T00012400100001820887541590577,7541590577
0,T00012400100001820893016933572,3016933572
10,T00012400100001820907806377438,7806377438
0,T00012400100001820911351724992,1351724992
0,T00012400100001820923299864190,3299864190
0,T00012400100001820939680091623,9680091623
20,T00012400100001820946977966626,6977966626
0,T00012400100001820959312220140,9312220140
0,T00012400100001820968914283755,8914283755
0,T00012400100001820972490474721,2490474721
10,T00012400100001820983376825234,3376825234
0,T00012400100001820997451990841,7451990841
0,T00012400100001821001506578747,1506578747
10,T00012400100001830017804842518,7804842518
0,T00012400100001830022867631216,2867631216
0,T00012400100001830036785271656,6785271656
0,T00012400100001830041802894965,1802894965
0,T00012400100001830058865141660,8865141660
0,T00012400100001830060249332610,0249332610
0,T00012400100001830072237793689,2237793689
10,T00012400100001830086853540532,6853540532
0,T00012400100001830092215604493,2215604493
0,T00012400100001830102878022124,2878022124
0,T00012400100001830112952385939,2952385939
0,T00012400100001830122967356086,2967356086
0,T00012400100001830130895957032,0895957032
0,T00012400100001830144362747747,4362747747
50,T00012400100001830154488883468,4488883468
0,T00012400100001830160230424840,0230424840
0,T00012400100001830176654182952,6654182952
0,T00012400100001830185954111202,5954111202
10,T00012400100001830192776310484,2776310484
0,T00012400100001830200994542001,0994542001
20,T00012400100001830213008808352,3008808352
0,T00012400100001830226342968652,6342968652
0,T00012400100001830230817443798,0817443798
0,T00012400100001830249519619082,9519619082
0,T00012400100001830257542726190,7542726190
0,T00012400100001830261987462897,1987462897
0,T00012400100001830276085165354,6085165354
0,T00012400100001830282543993646,2543993646
10,T00012400100001830298615259309,8615259309
0,T00012400100001830304686583485,4686583485
0,T00012400100001830312211588602,2211588602
0,T00012400100001830320278972569,0278972569
20,T00012400100001830337204692887,7204692887
0,T00012400100001830340541125907,0541125907
0,T00012400100001830351760589695,1760589695
0,T00012400100001830360248169723,0248169723
0,T00012400100001830370968086381,0968086381
0,T00012400100001830389190046416,9190046416
0,T00012400100001830397956096061,7956096061
20,T00012400100001830407866321011,7866321011
10,T00012400100001830416385323317,6385323317
0,T00012400100001830428406582243,8406582243
0,T00012400100001830431117985757,1117985757
0,T00012400100001830442309993004,2309993004
0,T00012400100001830454826955132,4826955132
0,T00012400100001830469244251044,9244251044
0,T00012400100001830477250366912,7250366912
0,T00012400100001830486746497766,6746497766
10,T00012400100001830497728691139,7728691139
0,T00012400100001830500760039323,0760039323
0,T00012400100001830518261536211,8261536211
0,T00012400100001830526032714032,6032714032
0,T00012400100001830537107877302,7107877302
10,T00012400100001830541390525913,1390525913
0,T00012400100001830558699613966,8699613966
200,T00012400100001830564202668068,4202668068
20,T00012400100001830578778130166,8778130166
0,T00012400100001830585990369379,5990369379
0,T00012400100001830591729928764,1729928764
0,T00012400100001830600719634528,0719634528
0,T00012400100001830613911510854,3911510854
0,T00012400100001830626457791649,6457791649
0,T00012400100001830637175428923,7175428923
10,T00012400100001830649051669344,9051669344
0,T00012400100001830655990665397,5990665397
0,T00012400100001830660282525839,0282525839
10,T00012400100001830676069927614,6069927614
0,T00012400100001830682723707180,2723707180
0,T00012400100001830691207628106,1207628106
0,T00012400100001830702488392942,2488392942
0,T00012400100001830717583273027,7583273027
0,T00012400100001830721230724263,1230724263
0,T00012400100001830739651832088,9651832088
0,T00012400100001830746722561127,6722561127
10,T00012400100001830752202241168,2202241168
0,T00012400100001830769452771458,9452771458
100,T00012400100001830775847999208,5847999208
0,T00012400100001830781358951355,1358951355
0,T00012400100001830797580398150,7580398150
0,T00012400100001830807591927818,7591927818
0,T00012400100001830819290864559,9290864559
0,T00012400100001830829452623027,9452623027
20,T00012400100001830839417306382,9417306382
0,T00012400100001830847692508899,7692508899
0,T00012400100001830851646441856,1646441856
10,T00012400100001830868199267815,8199267815
0,T00012400100001830876321243874,6321243874
0,T00012400100001830885642261557,5642261557
0,T00012400100001830893965692273,3965692273
0,T00012400100001830909322411042,9322411042
0,T00012400100001830918424982017,8424982017
0,T00012400100001830928752219862,8752219862
0,T00012400100001830938394233877,8394233877
20,T00012400100001830942057096042,2057096042
0,T00012400100001830957223424999,7223424999
0,T00012400100001830967821799221,7821799221
10,T00012400100001830971576104562,1576104562
0,T00012400100001830983903927472,3903927472
0,T00012400100001830991911245467,1911245467
0,T00012400100001831000981535342,0981535342
0,T00012400100001840011448507534,1448507534
0,T00012400100001840022092148123,2092148123
0,T00012400100001840038282697889,8282697889
10,T00012400100001840041973692084,1973692084
0,T00012400100001840052540450388,2540450388
0,T00012400100001840063446327720,3446327720
20,T00012400100001840077876976911,7876976911
0,T00012400100001840088151201704,8151201704
0,T00012400100001840092430290472,2430290472
0,T00012400100001840100745021173,0745021173
0,T00012400100001840111973710433,1973710433
0,T00012400100001840129858190707,9858190707
0,T00012400100001840135667316211,5667316211
10,T00012400100001840146931923902,6931923902
0,T00012400100001840157657179179,7657179179
0,T00012400100001840167603814122,7603814122
0,T00012400100001840177342441924,7342441924
10,T00012400100001840183633730450,3633730450
0,T00012400100001840193603712256,3603712256
0,T00012400100001840208236940318,8236940318
0,T00012400100001840211239831630,1239831630
0,T00012400100001840224304158303,4304158303
10,T00012400100001840231704903774,1704903774
0,T00012400100001840247596998640,7596998640
0,T00012400100001840258399961848,8399961848
0,T00012400100001840265013322570,5013322570
20,T00012400100001840272338065008,2338065008
0,T00012400100001840280758887585,0758887585
0,T00012400100001840291393378761,1393378761
0,T00012400100001840303892450575,3892450575
0,T00012400100001840315517878605,5517878605
0,T00012400100001840326541873720,6541873720
0,T00012400100001840336090368908,6090368908
10,T00012400100001840347311299555,7311299555
0,T00012400100001840357045526036,7045526036
0,T00012400100001840368340599670,8340599670
10,T00012400100001840376808480833,6808480833
0,T00012400100001840385620197621,5620197621
0,T00012400100001840396814330489,6814330489
0,T00012400100001840404074621571,4074621571
0,T00012400100001840419759347187,9759347187
0,T00012400100001840424459921791,4459921791
0,T00012400100001840434736519237,4736519237
100,T00012400100001840446367563731,6367563731
0,T00012400100001840459993295484,9993295484
0,T00012400100001840461834182503,1834182503
0,T00012400100001840477362231873,7362231873
0,T00012400100001840482789124503,2789124503
10,T00012400100001840496468862305,6468862305
0,T00012400100001840506551126145,6551126145
0,T00012400100001840511861946044,1861946044
20,T00012400100001840528605023839,8605023839
0,T00012400100001840533043245379,3043245379
0,T00012400100001840543158865882,3158865882
0,T00012400100001840552690139237,2690139237
0,T00012400100001840568819691789,8819691789
0,T00012400100001840573626242885,3626242885
0,T00012400100001840586474860818,6474860818
0,T00012400100001840596661055732,6661055732
20,T00012400100001840601519174060,1519174060
10,T00012400100001840612239929000,2239929000
0,T00012400100001840620659221744,0659221744
0,T00012400100001840635834719687,5834719687
0,T00012400100001840641250011912,1250011912
0,T00012400100001840653791150754,3791150754
0,T00012400100001840665893355662,5893355662
10,T00012400100001840671717140782,1717140782
0,T00012400100001840682094457095,2094457095
0,T00012400100001840699441118429,9441118429
0,T00012400100001840706655297152,6655297152
0,T00012400100001840714675714299,4675714299
0,T00012400100001840720621615967,0621615967
0,T00012400100001840739710898381,9710898381
20,T00012400100001840742272870882,2272870882
0,T00012400100001840757160784453,7160784453
0,T00012400100001840768621496079,8621496079
0,T00012400100001840771052957368,1052957368
0,T00012400100001840780953448747,0953448747
0,T00012400100001840797586367788,7586367788
50,T00012400100001840809032045886,9032045886
0,T00012400100001840816956671245,6956671245
0,T00012400100001840825409042977,5409042977
0,T00012400100001840832947261793,2947261793
10,T00012400100001840845880956968,5880956968
0,T00012400100001840852202090459,2202090459
0,T00012400100001840867554998443,7554998443
0,T00012400100001840879714396957,9714396957
0,T00012400100001840888282565129,8282565129
0,T00012400100001840897149350058,7149350058
10,T00012400100001840903023215994,3023215994
0,T00012400100001840918180596584,8180596584
0,T00012400100001840927427421580,7427421580
0,T00012400100001840937615666624,7615666624
10,T00012400100001840944133368612,4133368612
0,T00012400100001840950798359105,0798359105
20,T00012400100001840962786115183,2786115183
0,T00012400100001840978182480855,8182480855
0,T00012400100001840989737913282,9737913282
